epoch,train loss,val loss,swa
0.0,0.31108988392394643,0.33041547568424257,n
19.0,0.05111742464142182,0.09340656172773806,y
39.0,0.03686895018307811,0.08523191164439942,y
59.0,0.03127564641952061,0.087618158020919,y
79.0,0.028200441617352526,0.08875597686684306,y
99.0,0.026398618851607235,0.0882044649633378,y
