epoch,train loss,val loss,swa
0.0,0.31080351069404516,0.31509759590124026,n
19.0,0.17768563452190786,0.2217984598499433,y
39.0,0.17110528759181956,0.21819664222645588,y
59.0,0.16897358619946415,0.21333670571366492,y
79.0,0.16815052776553407,0.2161611267823806,y
99.0,0.16761198130068067,0.21453683136732393,y
119.0,0.16740026877437128,0.21484596694012345,y
139.0,0.16717607185305172,0.21702173789168633,y
159.0,0.1669354264577795,0.21829353396784068,y
