epoch,train loss,val loss,swa
0.0,0.31684620366422017,0.27690606211328433,n
19.0,0.06098922191574517,0.13063056500960216,y
39.0,0.0396650040866023,0.11885419767728297,y
59.0,0.03180951906735179,0.12245549663744257,y
79.0,0.028147903918293693,0.12087255124870325,y
99.0,0.025139751263322973,0.12577051696988173,y
