epoch,train loss,val loss,swa
0.0,0.3055562533953584,0.28261042172111345,n
19.0,0.04840730238146065,0.12465909727431243,y
39.0,0.03341480756886357,0.11540380390504092,y
59.0,0.02722000694807248,0.11873361798892486,y
79.0,0.024638874762902514,0.11829412762873415,y
99.0,0.023313340775641893,0.11803306423262622,y
119.0,0.021978235726749486,0.12088700134616383,y
