epoch,train loss,val loss,swa
0.0,0.301789730326292,0.325647974103952,n
19.0,0.04348128467471563,0.17039271837697173,y
39.0,0.029859934412640468,0.1677979382410518,y
59.0,0.024427125529812122,0.1641246224209327,y
79.0,0.02216046395595814,0.16563284963898103,y
99.0,0.020450831580062178,0.16349593828143094,y
119.0,0.019123379672856242,0.16435442896566826,y
139.0,0.018734211659360404,0.16221172426914135,y
159.0,0.017657160005300248,0.1633303856042551,y
