epoch,train loss,val loss,swa
0.0,0.3141173945173389,0.3398272745460032,n
19.0,0.18317484612106763,0.22670027816491845,y
39.0,0.17674292715111584,0.22225914120224136,y
59.0,0.1745330966628179,0.21776407150732946,y
79.0,0.17319930989155496,0.22049933738545574,y
99.0,0.17265237903524344,0.218173956231169,y
119.0,0.17228745380471674,0.22201943510115454,y
139.0,0.17210575953991405,0.2197687902469636,y
159.0,0.1716284883246818,0.22121842493219865,y
