epoch,train loss,val loss,swa
0.0,0.31486367596530973,0.3043689782973456,n
19.0,0.1806963133608787,0.22139388913072047,y
39.0,0.1750544738642266,0.2186849287699809,y
59.0,0.17254255478789002,0.2165367991005117,y
79.0,0.17196362359826795,0.21873648388707084,y
99.0,0.17146892402784517,0.21993228650077792,y
119.0,0.17081765434689347,0.21628523932390267,y
139.0,0.17072043633248268,0.21835690248650363,y
159.0,0.170407269999349,0.21795864956902009,y
179.0,0.1704601738385152,0.21870613355397225,y
